Date,Open,High,Low,Close,Volume,Adj Close
2006-06-08,125.58,126.50,123.87,125.75,204957200,116.26
2006-06-09,126.36,126.96,125.29,125.35,94972200,115.89
2006-06-12,125.88,125.93,123.82,123.99,95815900,114.63
2006-06-13,123.74,124.84,122.55,122.55,185688800,113.30
2006-06-14,122.84,123.63,122.34,123.50,163566400,114.18
2006-06-15,123.95,126.36,123.86,126.12,134057000,116.60
2006-06-16,125.29,125.56,124.46,124.65,94253500,115.75
2006-06-19,125.40,125.48,123.55,123.67,95804400,114.84
2006-06-20,124.01,124.81,123.72,124.09,65494700,115.23
2006-06-21,124.00,125.70,123.96,125.01,75008200,116.08
2006-06-22,124.95,125.06,124.04,124.46,74566100,115.57
2006-06-23,124.33,125.30,124.03,124.44,54107000,115.55
2006-06-26,124.54,125.06,124.25,124.99,37899600,116.06
2006-06-27,125.01,125.29,123.77,123.91,69780200,115.06
2006-06-28,124.19,124.77,123.65,124.75,62368100,115.84
2006-06-29,125.20,127.35,125.17,127.27,110634800,118.18
2006-06-30,127.54,127.66,126.96,127.28,54227800,118.19
2006-07-03,127.43,128.01,127.31,127.80,23914000,118.67
2006-07-05,127.29,127.45,126.52,127.07,69653400,118.00
2006-07-06,127.20,127.85,127.08,127.44,50100300,118.34
2006-07-07,127.19,127.56,126.29,126.61,81626500,117.57
2006-07-10,126.94,127.43,126.41,126.85,60964100,117.79
2006-07-11,126.61,127.41,125.94,127.41,73640800,118.31
2006-07-12,127.15,127.40,125.72,126.05,82561300,117.05
2006-07-13,125.45,125.68,124.00,124.00,102405700,115.14
2006-07-14,124.13,124.26,122.83,123.52,103242500,114.70
2006-07-17,123.52,124.10,123.15,123.34,81159000,114.53
2006-07-18,123.71,124.05,122.39,123.97,122771000,115.12
2006-07-19,124.18,126.26,123.72,125.69,133565300,116.71
2006-07-20,126.12,126.30,124.66,124.83,112259800,115.92
2006-07-21,125.15,125.19,123.82,123.95,101560000,115.10
2006-07-24,124.44,126.32,124.44,126.21,92884000,117.20
2006-07-25,125.98,127.30,125.72,126.66,95480700,117.61
2006-07-26,126.59,127.45,126.18,126.83,84525800,117.77
2006-07-27,127.38,127.69,126.20,126.71,87257100,117.66
2006-07-28,127.04,128.14,126.86,127.98,82137000,118.84
2006-07-31,127.66,127.96,127.45,127.85,49593100,118.72
2006-08-01,127.34,127.38,126.60,127.22,65225600,118.13
2006-08-02,127.58,128.46,127.55,128.08,64770900,118.93
2006-08-03,127.34,128.55,127.15,128.42,63693800,119.25
2006-08-04,129.08,129.43,127.48,128.20,96294200,119.04
2006-08-07,127.90,128.08,127.40,127.90,45377300,118.77
2006-08-08,128.09,128.46,126.95,127.41,90901300,118.31
2006-08-09,128.18,128.60,126.61,126.98,78910600,117.91
2006-08-10,126.58,127.50,126.28,127.37,69322300,118.27
2006-08-11,127.17,127.20,126.39,127.01,47482200,117.94
2006-08-14,127.63,128.16,126.92,127.11,57839000,118.03
2006-08-15,128.25,128.87,127.90,128.63,68143000,119.44
2006-08-16,129.32,129.89,129.04,129.70,71737600,120.44
2006-08-17,129.58,130.37,129.49,130.03,70992800,120.74
2006-08-18,130.19,130.69,129.59,130.69,58288400,121.36
2006-08-21,130.18,130.28,129.80,130.13,42133600,120.84
2006-08-22,129.99,130.52,129.68,130.12,60839900,120.83
2006-08-23,130.18,130.44,129.19,129.76,66592100,120.49
2006-08-24,129.99,130.10,129.40,129.65,57983000,120.39
2006-08-25,129.64,130.25,129.55,129.81,41756000,120.54
2006-08-28,129.65,130.82,129.64,130.43,52681500,121.12
2006-08-29,130.49,130.83,129.81,130.58,61817800,121.25
2006-08-30,130.87,131.04,130.55,130.66,50052200,121.33
2006-08-31,130.85,130.99,130.58,130.64,37510300,121.31
2006-09-01,131.14,131.58,130.84,131.42,48794500,122.03
2006-09-05,131.51,131.85,131.20,131.67,52348300,122.27
2006-09-06,131.11,131.16,130.33,130.51,53795600,121.19
2006-09-07,130.06,130.57,129.35,129.91,86269400,120.63
2006-09-08,130.08,130.46,129.83,130.28,45096300,120.98
2006-09-11,129.86,130.69,129.48,130.41,68496600,121.10
2006-09-12,130.56,131.84,130.37,131.69,69875600,122.29
2006-09-13,131.64,132.45,131.52,132.22,62898400,122.78
2006-09-14,131.96,132.24,131.75,132.23,57805400,122.79
2006-09-15,132.31,132.39,131.68,131.96,76703100,123.08
2006-09-18,131.79,132.39,131.65,132.14,64154100,123.24
2006-09-19,132.12,132.13,131.07,131.81,92089100,122.94
2006-09-20,132.25,132.77,132.06,132.51,75204100,123.59
2006-09-21,132.61,132.75,131.42,131.87,88932500,122.99
2006-09-22,131.67,131.68,131.00,131.47,65966800,122.62
2006-09-25,131.73,132.85,131.05,132.48,92299100,123.56
2006-09-26,132.50,133.60,132.40,133.58,73962700,124.59
2006-09-27,133.49,133.97,133.27,133.74,82432200,124.74
2006-09-28,133.74,133.99,133.28,133.69,58597500,124.69
2006-09-29,133.80,133.94,133.48,133.58,47966600,124.59
2006-10-02,133.54,133.83,132.95,133.08,51687400,124.12
2006-10-03,132.89,133.87,132.65,133.36,73108100,124.38
2006-10-04,133.23,135.00,133.08,134.92,80890500,125.84
2006-10-05,134.92,135.41,134.75,135.18,60505900,126.08
2006-10-06,134.95,135.10,134.40,135.01,64983600,125.92
2006-10-09,134.85,135.30,134.64,135.09,41176800,125.99
2006-10-10,135.10,135.45,134.84,135.27,56403700,126.16
2006-10-11,134.84,135.43,134.30,135.11,104071800,126.01
2006-10-12,135.45,136.39,135.40,136.28,59158600,127.10
2006-10-13,136.16,136.71,136.04,136.63,53944000,127.43
2006-10-16,136.52,137.05,136.42,136.84,42273000,127.63
2006-10-17,136.47,136.70,135.67,136.41,90500600,127.23
2006-10-18,137.04,137.37,136.10,136.59,86848600,127.39
2006-10-19,136.39,136.88,136.23,136.81,64063200,127.60
2006-10-20,136.84,136.95,136.33,136.84,48094500,127.63
2006-10-23,136.56,137.80,136.39,137.47,66219900,128.21
2006-10-24,137.28,137.93,137.22,137.88,53234900,128.60
2006-10-25,137.74,138.41,137.51,138.35,78105400,129.04
2006-10-26,138.66,139.00,137.98,138.78,66843700,129.44
2006-10-27,138.61,138.75,137.63,137.91,80238000,128.62
2006-10-30,137.66,138.20,137.40,137.81,49717800,128.53
2006-10-31,138.07,138.26,137.25,137.79,71274100,128.51
2006-11-01,138.22,138.31,136.72,136.86,83005600,127.65
2006-11-02,136.51,137.01,136.36,136.78,60693100,127.57
2006-11-03,137.27,137.39,135.62,136.54,71346400,127.35
2006-11-06,136.96,138.28,136.95,138.08,63303300,128.78
2006-11-07,138.20,138.98,138.00,138.61,63318900,129.28
2006-11-08,138.00,139.05,136.86,138.91,87517800,129.56
2006-11-09,139.01,139.14,137.90,138.18,95916300,128.88
2006-11-10,138.14,138.34,137.72,138.24,48991500,128.93
2006-11-13,138.18,139.04,138.07,138.58,59398200,129.25
2006-11-14,138.97,139.74,138.12,139.62,96704000,130.22
2006-11-15,139.57,140.45,139.53,140.02,76509600,130.59
2006-11-16,140.44,140.68,139.49,140.38,76728800,130.93
2006-11-17,139.93,140.43,139.73,140.42,56353800,130.97
2006-11-20,140.30,140.74,139.94,140.50,69174200,131.04
2006-11-21,140.49,140.67,140.29,140.64,51367900,131.17
2006-11-22,140.75,141.16,140.50,140.92,45505300,131.43
2006-11-24,140.24,140.84,140.20,140.35,30998000,130.90
2006-11-27,140.28,140.35,138.38,138.42,84545100,129.10
2006-11-28,138.24,139.16,138.11,139.02,106652900,129.66
2006-11-29,139.47,140.53,139.08,140.47,90034900,131.01
2006-11-30,140.44,141.05,139.76,140.53,83994300,131.07
2006-12-01,140.53,140.66,138.97,140.22,126080000,130.78
2006-12-04,140.25,141.55,140.23,141.29,87813200,131.78
2006-12-05,141.56,141.96,141.26,141.90,73374400,132.35
2006-12-06,141.87,142.07,141.50,141.78,53253200,132.23
2006-12-07,142.03,142.30,141.11,141.16,62857400,131.66
2006-12-08,141.13,141.90,140.78,141.42,79625500,131.90
2006-12-11,141.42,142.09,141.34,141.83,39779400,132.28
2006-12-12,141.69,141.87,140.89,141.72,77451600,132.18
2006-12-13,142.23,142.34,141.56,141.87,55520200,132.32
2006-12-14,141.86,143.24,141.84,143.12,64755200,133.48
2006-12-15,142.64,142.89,142.24,142.34,70857400,132.76
2006-12-18,142.54,142.88,141.75,141.95,48954600,132.39
2006-12-19,141.55,142.56,141.19,142.22,65023600,132.64
2006-12-20,142.28,142.66,142.01,142.14,41469600,132.57
2006-12-21,142.27,142.43,141.32,141.62,48698400,132.08
2006-12-22,141.64,141.65,140.67,140.75,62069100,131.27
2006-12-26,140.81,141.61,140.78,141.58,32696900,132.05
2006-12-27,141.87,142.60,141.83,142.51,39727100,132.92
2006-12-28,142.41,142.70,141.99,142.21,37288800,132.64
